,lat,lon,slp_new,uwind_new,vwnd_new,sst_new,ONI,timestamp
266824,-60.0,148.0,991.22,6.23,-4.2,2.43,-0.47,1981-03-01
266825,-60.0,148.0,992.79,6.88,-4.65,1.74,-0.37,1981-04-01
266826,-60.0,148.0,995.35,6.15,-3.45,1.13,-0.26,1981-05-01
266827,-60.0,148.0,996.81,6.12,-4.16,0.63,-0.29,1981-06-01
266828,-60.0,148.0,997.85,4.1,-4.08,0.45,-0.3,1981-07-01
266829,-60.0,148.0,990.31,2.89,-4.16,0.64,-0.25,1981-08-01
266830,-60.0,148.0,985.65,3.52,-3.61,0.61,-0.16,1981-09-01
266831,-60.0,148.0,983.15,5.53,-3.33,0.87,-0.13,1981-10-01
266832,-60.0,148.0,986.89,6.93,-3.47,0.98,-0.15,1981-11-01
266833,-60.0,148.0,989.1,5.97,-2.81,1.74,-0.08,1981-12-01
266834,-60.0,148.0,988.87,4.78,-3.34,2.3,-0.05,1982-01-01
266835,-60.0,148.0,987.29,6.07,-4.21,2.53,0.07,1982-02-01
266836,-60.0,148.0,986.34,8.78,-6.03,1.92,0.19,1982-03-01
266837,-60.0,148.0,986.0,8.68,-5.7,0.83,0.47,1982-04-01
266838,-60.0,148.0,989.66,8.43,-5.94,0.05,0.66,1982-05-01
266839,-60.0,148.0,993.35,7.1,-4.48,-0.25,0.72,1982-06-01
266840,-60.0,148.0,990.62,8.47,-3.91,-0.01,0.79,1982-07-01
266841,-60.0,148.0,983.43,8.78,-2.92,0.64,1.07,1982-08-01
266842,-60.0,148.0,980.68,7.84,-1.91,0.8,1.58,1982-09-01
266843,-60.0,148.0,982.5,6.12,-0.95,0.9,1.97,1982-10-01
266844,-60.0,148.0,988.89,3.85,0.59,0.7,2.18,1982-11-01
266845,-60.0,148.0,989.2,3.07,0.18,1.37,2.23,1982-12-01
266846,-60.0,148.0,990.67,3.48,-1.05,2.06,2.18,1983-01-01
266847,-60.0,148.0,986.98,5.42,-1.59,2.17,1.92,1983-02-01
266848,-60.0,148.0,987.26,8.01,-2.44,1.43,1.54,1983-03-01
266849,-60.0,148.0,988.08,8.02,-1.93,0.63,1.29,1983-04-01
266850,-60.0,148.0,991.4,7.04,-1.96,0.63,1.06,1983-05-01
266851,-60.0,148.0,991.31,7.19,-2.99,1.09,0.72,1983-06-01
266852,-60.0,148.0,989.93,7.8,-3.53,1.57,0.31,1983-07-01
266853,-60.0,148.0,987.14,7.77,-3.66,1.21,-0.08,1983-08-01
266854,-60.0,148.0,986.79,7.98,-2.03,0.65,-0.46,1983-09-01
266855,-60.0,148.0,989.77,8.74,-0.65,0.01,-0.81,1983-10-01
266856,-60.0,148.0,991.17,9.31,-0.79,0.15,-1.0,1983-11-01
266857,-60.0,148.0,993.22,6.86,-0.83,0.9,-0.91,1983-12-01
266858,-60.0,148.0,990.78,5.56,-2.5,1.9,-0.6,1984-01-01
266859,-60.0,148.0,991.6,6.0,-4.68,2.42,-0.42,1984-02-01
266860,-60.0,148.0,989.13,7.5,-4.12,2.32,-0.34,1984-03-01
266861,-60.0,148.0,991.67,7.59,-4.47,1.76,-0.43,1984-04-01
266862,-60.0,148.0,989.13,6.94,-2.36,1.1,-0.51,1984-05-01
266863,-60.0,148.0,990.42,7.14,-3.36,0.54,-0.45,1984-06-01
266864,-60.0,148.0,990.96,6.99,-2.33,0.27,-0.3,1984-07-01
266865,-60.0,148.0,991.41,7.22,-3.26,0.13,-0.16,1984-08-01
266866,-60.0,148.0,990.12,6.74,-3.13,0.02,-0.24,1984-09-01
266867,-60.0,148.0,987.22,7.39,-3.02,-0.11,-0.56,1984-10-01
266868,-60.0,148.0,991.72,6.6,-2.05,0.4,-0.92,1984-11-01
266869,-60.0,148.0,994.65,5.23,-2.09,1.65,-1.14,1984-12-01
266870,-60.0,148.0,993.98,4.63,-2.93,2.98,-1.04,1985-01-01
266871,-60.0,148.0,991.95,5.99,-3.9,3.47,-0.85,1985-02-01
266872,-60.0,148.0,991.72,8.38,-4.77,2.89,-0.77,1985-03-01
266873,-60.0,148.0,993.63,9.72,-4.9,1.74,-0.78,1985-04-01
266874,-60.0,148.0,993.45,8.29,-4.24,0.8,-0.78,1985-05-01
266875,-60.0,148.0,990.59,7.85,-3.8,0.31,-0.63,1985-06-01
266876,-60.0,148.0,989.92,7.13,-4.01,0.26,-0.49,1985-07-01
266877,-60.0,148.0,987.14,8.67,-4.64,0.09,-0.46,1985-08-01
266878,-60.0,148.0,986.84,9.19,-5.18,-0.13,-0.4,1985-09-01
266879,-60.0,148.0,987.72,10.58,-4.76,-0.37,-0.35,1985-10-01
266880,-60.0,148.0,991.24,10.55,-4.36,-0.21,-0.27,1985-11-01
266881,-60.0,148.0,994.19,8.68,-3.69,0.44,-0.36,1985-12-01
266882,-60.0,148.0,995.18,5.05,-3.6,1.67,-0.49,1986-01-01
266883,-60.0,148.0,993.22,4.23,-4.14,2.65,-0.47,1986-02-01
266884,-60.0,148.0,990.13,4.85,-3.87,2.89,-0.31,1986-03-01
266885,-60.0,148.0,987.71,6.66,-2.88,2.26,-0.2,1986-04-01
266886,-60.0,148.0,987.16,6.65,-0.95,1.33,-0.12,1986-05-01
266887,-60.0,148.0,987.31,6.71,-0.95,0.51,-0.04,1986-06-01
266888,-60.0,148.0,988.72,7.2,-3.37,-0.09,0.22,1986-07-01
266889,-60.0,148.0,986.42,8.03,-5.11,-0.23,0.44,1986-08-01
266890,-60.0,148.0,987.57,8.51,-6.21,-0.02,0.71,1986-09-01
266891,-60.0,148.0,985.61,8.14,-4.41,0.35,0.94,1986-10-01
266892,-60.0,148.0,989.47,6.45,-3.71,1.03,1.14,1986-11-01
266893,-60.0,148.0,990.8,4.19,-2.09,2.08,1.22,1986-12-01
266894,-60.0,148.0,991.52,2.76,-2.33,3.27,1.23,1987-01-01
266895,-60.0,148.0,990.52,3.42,-2.46,3.77,1.19,1987-02-01
266896,-60.0,148.0,989.54,4.98,-2.69,3.28,1.06,1987-03-01
266897,-60.0,148.0,988.92,6.9,-2.35,2.39,0.95,1987-04-01
266898,-60.0,148.0,991.3,6.31,-2.25,1.6,0.97,1987-05-01
266899,-60.0,148.0,992.33,6.56,-2.54,1.04,1.22,1987-06-01
266900,-60.0,148.0,989.48,7.38,-3.66,0.44,1.51,1987-07-01
266901,-60.0,148.0,983.66,7.4,-4.52,-0.15,1.7,1987-08-01
266902,-60.0,148.0,981.71,7.39,-5.23,-0.53,1.65,1987-09-01
266903,-60.0,148.0,984.75,5.98,-4.63,-0.48,1.48,1987-10-01
266904,-60.0,148.0,988.9,6.33,-3.44,-0.04,1.25,1987-11-01
266905,-60.0,148.0,989.8,4.99,-2.97,0.85,1.11,1987-12-01
266906,-60.0,148.0,989.74,4.41,-2.99,1.73,0.81,1988-01-01
266907,-60.0,148.0,988.62,5.04,-3.02,2.29,0.54,1988-02-01
266908,-60.0,148.0,989.13,7.22,-3.82,2.14,0.14,1988-03-01
266909,-60.0,148.0,990.63,7.93,-1.91,1.63,-0.31,1988-04-01
266910,-60.0,148.0,992.19,6.59,-1.63,0.99,-0.88,1988-05-01
266911,-60.0,148.0,989.95,6.48,-1.5,0.46,-1.3,1988-06-01
266912,-60.0,148.0,989.49,7.4,-2.53,-0.01,-1.3,1988-07-01
266913,-60.0,148.0,987.99,8.55,-3.19,-0.2,-1.11,1988-08-01
266914,-60.0,148.0,987.42,5.73,-1.49,-0.02,-1.19,1988-09-01
266915,-60.0,148.0,987.0,4.84,-1.83,0.34,-1.48,1988-10-01
266916,-60.0,148.0,986.13,4.25,-3.01,0.98,-1.8,1988-11-01
266917,-60.0,148.0,991.26,6.76,-4.11,1.75,-1.85,1988-12-01
266918,-60.0,148.0,991.83,7.03,-4.67,2.62,-1.69,1989-01-01
266919,-60.0,148.0,991.7,8.59,-3.72,2.86,-1.43,1989-02-01
266920,-60.0,148.0,989.54,8.66,-4.18,2.41,-1.08,1989-03-01
266921,-60.0,148.0,987.23,9.48,-4.54,1.58,-0.83,1989-04-01
266922,-60.0,148.0,988.0,9.66,-4.51,1.01,-0.58,1989-05-01
266923,-60.0,148.0,987.87,9.92,-5.46,0.59,-0.4,1989-06-01
266924,-60.0,148.0,991.44,8.83,-5.86,0.34,-0.31,1989-07-01
266925,-60.0,148.0,992.63,7.69,-7.22,0.18,-0.27,1989-08-01
266926,-60.0,148.0,990.22,6.35,-6.06,0.3,-0.24,1989-09-01
266927,-60.0,148.0,986.13,7.15,-4.51,0.33,-0.22,1989-10-01
266928,-60.0,148.0,987.08,7.08,-2.18,0.67,-0.16,1989-11-01
266929,-60.0,148.0,988.23,6.7,-1.51,1.3,-0.05,1989-12-01
266930,-60.0,148.0,990.65,7.41,-2.66,2.29,0.14,1990-01-01
266931,-60.0,148.0,987.67,7.49,-3.15,2.74,0.21,1990-02-01
266932,-60.0,148.0,989.63,8.57,-2.57,2.41,0.28,1990-03-01
266933,-60.0,148.0,988.13,6.03,-0.4,1.57,0.29,1990-04-01
266934,-60.0,148.0,989.49,4.68,-0.8,0.8,0.29,1990-05-01
266935,-60.0,148.0,987.39,3.81,-2.34,0.41,0.31,1990-06-01
266936,-60.0,148.0,988.6,5.68,-4.68,0.31,0.33,1990-07-01
266937,-60.0,148.0,985.52,8.74,-5.36,0.09,0.38,1990-08-01
266938,-60.0,148.0,985.47,10.02,-4.03,-0.16,0.39,1990-09-01
266939,-60.0,148.0,985.21,9.19,-2.84,-0.29,0.35,1990-10-01
266940,-60.0,148.0,986.98,6.22,-1.47,0.05,0.4,1990-11-01
266941,-60.0,148.0,986.9,5.32,-1.83,0.8,0.41,1990-12-01
266942,-60.0,148.0,984.94,4.42,-1.16,1.54,0.41,1991-01-01
266943,-60.0,148.0,985.25,5.99,-3.41,1.84,0.26,1991-02-01
266944,-60.0,148.0,986.18,6.81,-4.41,1.62,0.22,1991-03-01
266945,-60.0,148.0,986.62,9.05,-5.33,1.2,0.26,1991-04-01
266946,-60.0,148.0,987.7,8.47,-4.42,0.78,0.45,1991-05-01
266947,-60.0,148.0,988.32,7.74,-3.21,0.41,0.64,1991-06-01
266948,-60.0,148.0,987.78,4.4,-3.16,0.04,0.73,1991-07-01
266949,-60.0,148.0,986.51,3.8,-3.02,-0.18,0.64,1991-08-01
266950,-60.0,148.0,981.98,3.62,-3.53,-0.31,0.62,1991-09-01
266951,-60.0,148.0,983.49,4.55,-3.61,-0.07,0.79,1991-10-01
266952,-60.0,148.0,986.5,3.63,-2.47,0.46,1.21,1991-11-01
266953,-60.0,148.0,990.93,3.33,-3.13,1.39,1.53,1991-12-01
266954,-60.0,148.0,993.09,4.07,-2.52,2.2,1.71,1992-01-01
266955,-60.0,148.0,989.64,5.96,-2.38,2.61,1.63,1992-02-01
266956,-60.0,148.0,989.29,8.18,-2.49,2.44,1.48,1992-03-01
266957,-60.0,148.0,987.2,8.5,-2.99,1.84,1.29,1992-04-01
266958,-60.0,148.0,990.82,7.79,-3.76,1.34,1.06,1992-05-01
266959,-60.0,148.0,988.88,7.19,-4.0,0.79,0.73,1992-06-01
266960,-60.0,148.0,989.41,6.21,-4.53,0.32,0.37,1992-07-01
266961,-60.0,148.0,985.15,7.61,-5.65,-0.2,0.09,1992-08-01
266962,-60.0,148.0,986.64,7.44,-5.17,-0.46,-0.13,1992-09-01
266963,-60.0,148.0,986.99,8.61,-5.68,-0.36,-0.25,1992-10-01
266964,-60.0,148.0,990.32,7.93,-4.63,0.22,-0.28,1992-11-01
266965,-60.0,148.0,989.99,5.43,-3.76,1.13,-0.13,1992-12-01
266966,-60.0,148.0,990.72,4.89,-3.21,2.04,0.09,1993-01-01
266967,-60.0,148.0,990.64,5.29,-3.87,2.44,0.3,1993-02-01
266968,-60.0,148.0,990.49,7.68,-5.9,2.3,0.5,1993-03-01
266969,-60.0,148.0,987.1,8.92,-6.68,1.78,0.67,1993-04-01
266970,-60.0,148.0,982.81,8.66,-5.19,1.41,0.7,1993-05-01
266971,-60.0,148.0,982.5,8.8,-5.22,1.27,0.57,1993-06-01
266972,-60.0,148.0,982.14,8.47,-5.92,0.95,0.32,1993-07-01
266973,-60.0,148.0,985.18,9.19,-7.97,0.44,0.25,1993-08-01
266974,-60.0,148.0,981.97,9.02,-6.64,-0.19,0.15,1993-09-01
266975,-60.0,148.0,983.03,8.74,-5.24,-0.59,0.1,1993-10-01
266976,-60.0,148.0,983.95,7.3,-4.84,-0.41,0.04,1993-11-01
266977,-60.0,148.0,986.53,5.62,-3.68,0.29,0.06,1993-12-01
266978,-60.0,148.0,989.01,5.71,-4.17,1.27,0.06,1994-01-01
266979,-60.0,148.0,988.47,7.93,-4.45,1.77,0.07,1994-02-01
266980,-60.0,148.0,987.08,9.41,-5.71,1.67,0.17,1994-03-01
266981,-60.0,148.0,985.81,8.43,-4.84,1.34,0.31,1994-04-01
266982,-60.0,148.0,989.61,5.61,-3.66,0.82,0.42,1994-05-01
266983,-60.0,148.0,992.14,5.03,-4.19,0.25,0.41,1994-06-01
266984,-60.0,148.0,989.22,5.56,-3.92,-0.49,0.44,1994-07-01
266985,-60.0,148.0,985.6,6.38,-3.44,-0.95,0.43,1994-08-01
266986,-60.0,148.0,984.69,7.04,-2.62,-1.2,0.55,1994-09-01
266987,-60.0,148.0,985.89,6.24,-2.07,-0.98,0.74,1994-10-01
266988,-60.0,148.0,983.89,5.65,-2.19,-0.45,1.01,1994-11-01
266989,-60.0,148.0,985.26,5.4,-2.25,0.52,1.09,1994-12-01
266990,-60.0,148.0,986.54,6.38,-3.58,1.46,0.96,1995-01-01
266991,-60.0,148.0,986.31,7.0,-3.63,2.03,0.72,1995-02-01
266992,-60.0,148.0,985.19,6.87,-5.1,1.82,0.53,1995-03-01
266993,-60.0,148.0,984.41,8.17,-5.45,1.12,0.3,1995-04-01
266994,-60.0,148.0,988.86,9.18,-5.37,0.29,0.14,1995-05-01
266995,-60.0,148.0,992.76,8.18,-1.36,-0.24,-0.03,1995-06-01
266996,-60.0,148.0,993.94,5.7,-1.44,-0.45,-0.24,1995-07-01
266997,-60.0,148.0,990.03,5.62,-2.51,-0.56,-0.54,1995-08-01
266998,-60.0,148.0,985.06,7.33,-4.68,-0.63,-0.81,1995-09-01
266999,-60.0,148.0,986.5,9.29,-3.34,-0.77,-0.97,1995-10-01
267000,-60.0,148.0,985.48,9.11,-1.78,-0.53,-1.0,1995-11-01
267001,-60.0,148.0,990.67,8.04,-2.54,0.14,-0.98,1995-12-01
267002,-60.0,148.0,992.38,6.61,-3.44,1.1,-0.9,1996-01-01
267003,-60.0,148.0,995.44,5.69,-5.54,1.81,-0.75,1996-02-01
267004,-60.0,148.0,992.98,6.37,-5.48,1.86,-0.59,1996-03-01
267005,-60.0,148.0,987.28,7.11,-4.57,1.42,-0.39,1996-04-01
267006,-60.0,148.0,987.13,7.77,-2.82,0.66,-0.31,1996-05-01
267007,-60.0,148.0,989.26,7.4,-3.22,0.12,-0.3,1996-06-01
267008,-60.0,148.0,991.56,6.49,-4.18,-0.05,-0.27,1996-07-01
267009,-60.0,148.0,990.45,4.6,-4.99,-0.06,-0.32,1996-08-01
267010,-60.0,148.0,984.12,5.16,-4.46,0.06,-0.35,1996-09-01
267011,-60.0,148.0,986.35,3.73,-3.28,0.3,-0.4,1996-10-01
267012,-60.0,148.0,987.81,4.14,-2.9,1.07,-0.45,1996-11-01
267013,-60.0,148.0,992.79,3.93,-3.4,2.07,-0.49,1996-12-01
267014,-60.0,148.0,989.97,5.91,-4.15,2.92,-0.5,1997-01-01
267015,-60.0,148.0,987.4,7.91,-4.45,3.12,-0.36,1997-02-01
267016,-60.0,148.0,983.73,7.59,-3.64,2.65,-0.1,1997-03-01
267017,-60.0,148.0,983.9,9.06,-4.27,1.7,0.28,1997-04-01
267018,-60.0,148.0,987.37,8.55,-4.5,0.84,0.75,1997-05-01
267019,-60.0,148.0,988.24,9.15,-4.63,0.18,1.22,1997-06-01
267020,-60.0,148.0,986.77,8.21,-4.19,-0.23,1.6,1997-07-01
267021,-60.0,148.0,985.71,9.52,-4.38,-0.56,1.9,1997-08-01
267022,-60.0,148.0,984.82,9.11,-3.06,-0.69,2.14,1997-09-01
267023,-60.0,148.0,985.81,8.29,-0.94,-0.64,2.33,1997-10-01
267024,-60.0,148.0,984.79,5.2,-0.11,-0.28,2.4,1997-11-01
267025,-60.0,148.0,986.36,4.41,-1.78,0.51,2.39,1997-12-01
267026,-60.0,148.0,986.04,4.88,-4.43,1.41,2.24,1998-01-01
267027,-60.0,148.0,983.62,6.33,-4.69,1.96,1.93,1998-02-01
267028,-60.0,148.0,981.37,7.61,-4.89,1.7,1.44,1998-03-01
267029,-60.0,148.0,985.15,7.92,-4.92,1.09,0.99,1998-04-01
267030,-60.0,148.0,987.61,9.11,-4.85,0.33,0.45,1998-05-01
267031,-60.0,148.0,988.68,8.48,-4.21,-0.18,-0.13,1998-06-01
267032,-60.0,148.0,987.59,9.5,-2.82,-0.64,-0.78,1998-07-01
267033,-60.0,148.0,984.32,8.72,-3.51,-0.88,-1.12,1998-08-01
267034,-60.0,148.0,984.54,8.5,-3.37,-1.15,-1.31,1998-09-01
267035,-60.0,148.0,984.8,8.4,-3.88,-1.04,-1.35,1998-10-01
267036,-60.0,148.0,987.66,7.53,-4.67,-0.52,-1.48,1998-11-01
267037,-60.0,148.0,988.74,7.64,-4.89,0.63,-1.57,1998-12-01
267038,-60.0,148.0,988.79,6.23,-5.72,1.82,-1.55,1999-01-01
267039,-60.0,148.0,989.55,6.65,-4.77,2.49,-1.3,1999-02-01
267040,-60.0,148.0,987.91,7.88,-4.95,2.22,-1.07,1999-03-01
267041,-60.0,148.0,984.57,8.66,-4.54,1.18,-0.98,1999-04-01
267042,-60.0,148.0,984.98,8.26,-2.96,0.16,-1.02,1999-05-01
267043,-60.0,148.0,986.74,7.87,-3.18,-0.61,-1.04,1999-06-01
267044,-60.0,148.0,989.07,8.45,-3.94,-0.96,-1.1,1999-07-01
267045,-60.0,148.0,989.37,9.32,-5.61,-1.33,-1.11,1999-08-01
267046,-60.0,148.0,988.85,9.56,-5.24,-1.4,-1.16,1999-09-01
267047,-60.0,148.0,989.13,8.83,-3.87,-1.3,-1.26,1999-10-01
267048,-60.0,148.0,987.54,8.92,-2.98,-0.86,-1.46,1999-11-01
267049,-60.0,148.0,989.23,8.58,-3.18,-0.25,-1.65,1999-12-01
267050,-60.0,148.0,988.64,8.21,-3.43,0.45,-1.66,2000-01-01
267051,-60.0,148.0,988.33,7.53,-3.74,0.89,-1.41,2000-02-01
267052,-60.0,148.0,986.57,7.41,-2.57,0.82,-1.07,2000-03-01
267053,-60.0,148.0,983.66,8.29,-2.34,0.39,-0.81,2000-04-01
267054,-60.0,148.0,984.85,8.55,-2.69,-0.13,-0.71,2000-05-01
267055,-60.0,148.0,987.59,7.45,-4.51,-0.6,-0.64,2000-06-01
267056,-60.0,148.0,994.29,6.66,-4.56,-1.0,-0.55,2000-07-01
267057,-60.0,148.0,993.32,4.77,-4.12,-1.33,-0.51,2000-08-01
267058,-60.0,148.0,988.7,5.69,-3.69,-1.43,-0.55,2000-09-01
267059,-60.0,148.0,986.73,5.97,-3.61,-1.12,-0.63,2000-10-01
267060,-60.0,148.0,986.53,5.75,-2.21,-0.3,-0.75,2000-11-01
267061,-60.0,148.0,989.08,5.28,-1.73,0.89,-0.74,2000-12-01
267062,-60.0,148.0,986.35,4.48,-1.39,1.96,-0.68,2001-01-01
267063,-60.0,148.0,989.33,7.22,-3.64,2.44,-0.52,2001-02-01
267064,-60.0,148.0,988.49,7.5,-3.7,2.25,-0.44,2001-03-01
267065,-60.0,148.0,992.4,8.38,-4.36,1.62,-0.34,2001-04-01
267066,-60.0,148.0,990.17,8.63,-3.75,0.89,-0.25,2001-05-01
267067,-60.0,148.0,994.05,9.3,-3.92,0.4,-0.12,2001-06-01
267068,-60.0,148.0,990.41,8.76,-4.55,0.06,-0.08,2001-07-01
267069,-60.0,148.0,988.91,8.12,-5.62,-0.1,-0.13,2001-08-01
267070,-60.0,148.0,984.8,8.22,-5.75,-0.3,-0.19,2001-09-01
267071,-60.0,148.0,986.8,9.25,-5.16,-0.26,-0.29,2001-10-01
267072,-60.0,148.0,988.71,8.48,-3.5,0.16,-0.35,2001-11-01
267073,-60.0,148.0,993.57,7.23,-3.63,1.11,-0.31,2001-12-01
267074,-60.0,148.0,992.77,7.02,-4.95,2.23,-0.15,2002-01-01
267075,-60.0,148.0,992.24,7.47,-4.44,2.89,0.03,2002-02-01
267076,-60.0,148.0,989.35,9.37,-4.09,2.79,0.09,2002-03-01
267077,-60.0,148.0,991.33,8.53,-1.98,1.92,0.2,2002-04-01
267078,-60.0,148.0,990.42,7.5,-2.44,1.07,0.43,2002-05-01
267079,-60.0,148.0,989.75,4.13,-3.18,0.39,0.65,2002-06-01
267080,-60.0,148.0,987.98,4.71,-4.77,0.15,0.79,2002-07-01
267081,-60.0,148.0,985.92,5.19,-4.38,0.04,0.86,2002-08-01
267082,-60.0,148.0,986.39,6.15,-2.91,0.14,1.01,2002-09-01
267083,-60.0,148.0,986.16,4.88,-1.8,0.47,1.21,2002-10-01
267084,-60.0,148.0,989.46,6.09,-2.05,1.06,1.31,2002-11-01
267085,-60.0,148.0,989.12,6.01,-2.13,1.8,1.14,2002-12-01
267086,-60.0,148.0,989.14,6.23,-1.47,2.51,0.92,2003-01-01
267087,-60.0,148.0,990.63,5.64,-2.4,2.79,0.63,2003-02-01
267088,-60.0,148.0,991.95,8.34,-3.49,2.52,0.38,2003-03-01
267089,-60.0,148.0,991.02,10.43,-3.78,1.88,-0.04,2003-04-01
267090,-60.0,148.0,988.95,9.43,-1.52,1.07,-0.26,2003-05-01
267091,-60.0,148.0,987.99,8.24,-1.15,0.37,-0.16,2003-06-01
267092,-60.0,148.0,986.54,6.4,-3.24,-0.19,0.08,2003-07-01
267093,-60.0,148.0,984.1,6.02,-5.01,-0.46,0.21,2003-08-01
267094,-60.0,148.0,983.38,5.13,-4.1,-0.58,0.26,2003-09-01
267095,-60.0,148.0,984.14,5.29,-1.97,-0.41,0.29,2003-10-01
267096,-60.0,148.0,988.74,4.55,-1.91,0.16,0.35,2003-11-01
267097,-60.0,148.0,988.21,4.72,-1.94,1.19,0.35,2003-12-01
267098,-60.0,148.0,988.38,3.93,-1.77,2.15,0.37,2004-01-01
267099,-60.0,148.0,985.45,5.87,-2.39,2.67,0.31,2004-02-01
267100,-60.0,148.0,987.08,6.75,-4.06,2.51,0.23,2004-03-01
267101,-60.0,148.0,988.16,7.83,-4.69,1.87,0.17,2004-04-01
267102,-60.0,148.0,987.55,8.28,-4.62,1.13,0.17,2004-05-01
267103,-60.0,148.0,985.85,8.09,-3.51,0.48,0.28,2004-06-01
267104,-60.0,148.0,986.91,7.51,-4.26,0.05,0.47,2004-07-01
267105,-60.0,148.0,986.37,7.96,-4.54,-0.34,0.64,2004-08-01
267106,-60.0,148.0,986.06,7.56,-4.36,-0.63,0.7,2004-09-01
267107,-60.0,148.0,984.27,7.78,-3.44,-0.65,0.67,2004-10-01
267108,-60.0,148.0,989.85,5.82,-2.33,-0.2,0.66,2004-11-01
267109,-60.0,148.0,991.9,4.44,-2.44,0.76,0.69,2004-12-01
267110,-60.0,148.0,993.68,4.11,-3.13,1.83,0.64,2005-01-01
267111,-60.0,148.0,991.14,5.46,-3.78,2.34,0.58,2005-02-01
267112,-60.0,148.0,988.21,7.19,-4.35,2.05,0.45,2005-03-01
267113,-60.0,148.0,984.69,7.41,-3.67,1.25,0.43,2005-04-01
267114,-60.0,148.0,986.22,6.33,-2.98,0.46,0.29,2005-05-01
267115,-60.0,148.0,987.14,5.24,-2.16,-0.22,0.11,2005-06-01
267116,-60.0,148.0,987.31,5.4,-2.51,-0.7,-0.06,2005-07-01
267117,-60.0,148.0,985.99,6.79,-3.92,-0.95,-0.14,2005-08-01
267118,-60.0,148.0,987.55,7.87,-5.1,-0.85,-0.11,2005-09-01
267119,-60.0,148.0,991.3,7.46,-5.55,-0.43,-0.29,2005-10-01
267120,-60.0,148.0,991.58,3.79,-4.17,0.5,-0.57,2005-11-01
267121,-60.0,148.0,989.95,2.55,-2.56,1.62,-0.84,2005-12-01
267122,-60.0,148.0,986.89,2.57,-2.1,2.64,-0.85,2006-01-01
267123,-60.0,148.0,986.82,5.4,-3.06,2.85,-0.77,2006-02-01
267124,-60.0,148.0,989.42,5.36,-4.86,2.49,-0.57,2006-03-01
267125,-60.0,148.0,989.32,6.55,-5.82,1.78,-0.37,2006-04-01
267126,-60.0,148.0,988.77,7.71,-5.39,0.99,-0.14,2006-05-01
267127,-60.0,148.0,987.46,9.04,-4.24,0.23,-0.03,2006-06-01
267128,-60.0,148.0,989.94,7.11,-2.52,-0.38,0.1,2006-07-01
267129,-60.0,148.0,986.94,6.24,-2.02,-0.78,0.3,2006-08-01
267130,-60.0,148.0,984.27,6.17,-2.18,-1.01,0.54,2006-09-01
267131,-60.0,148.0,982.69,7.41,-1.89,-1.12,0.77,2006-10-01
267132,-60.0,148.0,986.19,7.17,-2.85,-0.83,0.94,2006-11-01
267133,-60.0,148.0,989.7,5.58,-2.99,-0.02,0.94,2006-12-01
267134,-60.0,148.0,992.2,6.42,-4.51,0.95,0.66,2007-01-01
267135,-60.0,148.0,991.82,6.22,-4.19,1.55,0.22,2007-02-01
267136,-60.0,148.0,992.61,8.52,-3.63,1.5,-0.12,2007-03-01
267137,-60.0,148.0,991.51,6.58,-2.57,1.1,-0.32,2007-04-01
267138,-60.0,148.0,992.18,6.36,-1.15,0.63,-0.38,2007-05-01
267139,-60.0,148.0,995.73,4.77,-1.13,0.15,-0.47,2007-06-01
267140,-60.0,148.0,994.75,4.54,-1.76,-0.33,-0.56,2007-07-01
267141,-60.0,148.0,993.63,5.19,-3.0,-0.66,-0.81,2007-08-01
267142,-60.0,148.0,986.73,4.05,-3.4,-0.7,-1.07,2007-09-01
267143,-60.0,148.0,987.23,5.9,-3.11,-0.52,-1.34,2007-10-01
267144,-60.0,148.0,987.18,5.58,-3.41,0.01,-1.5,2007-11-01
267145,-60.0,148.0,987.39,6.2,-3.49,0.75,-1.6,2007-12-01
267146,-60.0,148.0,987.38,5.52,-3.73,1.59,-1.64,2008-01-01
267147,-60.0,148.0,986.56,6.25,-4.05,2.04,-1.52,2008-02-01
267148,-60.0,148.0,988.98,7.58,-3.71,2.02,-1.29,2008-03-01
267149,-60.0,148.0,989.89,7.59,-4.93,1.58,-1.01,2008-04-01
267150,-60.0,148.0,988.97,7.3,-4.08,0.95,-0.84,2008-05-01
267151,-60.0,148.0,989.9,7.58,-4.8,0.33,-0.61,2008-06-01
267152,-60.0,148.0,989.72,7.69,-4.05,-0.18,-0.37,2008-07-01
267153,-60.0,148.0,987.95,6.72,-4.96,-0.52,-0.23,2008-08-01
267154,-60.0,148.0,982.02,6.89,-4.66,-0.76,-0.24,2008-09-01
267155,-60.0,148.0,980.35,7.58,-3.62,-0.85,-0.35,2008-10-01
267156,-60.0,148.0,982.87,7.47,-2.71,-0.46,-0.55,2008-11-01
267157,-60.0,148.0,984.9,5.9,-2.07,0.36,-0.73,2008-12-01
267158,-60.0,148.0,988.47,5.56,-3.3,1.34,-0.85,2009-01-01
267159,-60.0,148.0,991.29,6.68,-4.93,1.93,-0.79,2009-02-01
267160,-60.0,148.0,994.08,7.34,-5.87,1.91,-0.61,2009-03-01
267161,-60.0,148.0,994.03,7.07,-6.04,1.5,-0.33,2009-04-01
267162,-60.0,148.0,995.87,7.32,-5.08,0.93,0.01,2009-05-01
267163,-60.0,148.0,996.65,6.87,-3.9,0.4,0.28,2009-06-01
267164,-60.0,148.0,991.25,5.39,-3.72,-0.07,0.45,2009-07-01
267165,-60.0,148.0,989.01,3.72,-3.53,-0.4,0.58,2009-08-01
