,lat,lon,slp_new,uwind_new,vwnd_new,sst_new,ONI,timestamp
3451,-66.0,108.0,992.77,-4.82,2.76,-1.8,0.1,1952-10-01
3452,-66.0,108.0,995.02,-2.78,0.85,-1.8,0.04,1952-11-01
3453,-66.0,108.0,999.31,-2.16,0.51,-1.78,0.15,1952-12-01
3454,-66.0,108.0,997.6,-3.09,0.97,-1.78,0.4,1953-01-01
3455,-66.0,108.0,995.62,-5.06,2.1,-1.74,0.6,1953-02-01
3456,-66.0,108.0,995.46,-6.92,4.21,-1.76,0.63,1953-03-01
3457,-66.0,108.0,997.31,-7.31,5.82,-1.76,0.66,1953-04-01
3458,-66.0,108.0,1000.66,-7.98,7.24,-1.8,0.75,1953-05-01
3459,-66.0,108.0,1003.4,-7.26,7.32,-1.8,0.77,1953-06-01
3460,-66.0,108.0,1002.43,-6.74,6.58,-1.8,0.75,1953-07-01
3461,-66.0,108.0,996.63,-6.01,5.62,-1.8,0.73,1953-08-01
3462,-66.0,108.0,992.1,-6.58,4.75,-1.8,0.78,1953-09-01
3463,-66.0,108.0,990.23,-5.19,3.38,-1.8,0.84,1953-10-01
3464,-66.0,108.0,994.42,-3.21,1.9,-1.8,0.84,1953-11-01
3465,-66.0,108.0,994.81,-1.05,-0.0,-1.79,0.81,1953-12-01
3466,-66.0,108.0,996.56,-1.76,0.4,-1.79,0.76,1954-01-01
3467,-66.0,108.0,998.31,-4.04,1.99,-1.75,0.47,1954-02-01
3468,-66.0,108.0,999.91,-5.26,4.95,-1.76,-0.05,1954-03-01
3469,-66.0,108.0,999.23,-5.65,6.23,-1.76,-0.41,1954-04-01
3470,-66.0,108.0,997.52,-5.24,7.21,-1.8,-0.54,1954-05-01
3471,-66.0,108.0,996.83,-5.44,7.4,-1.8,-0.5,1954-06-01
3472,-66.0,108.0,999.48,-6.49,7.62,-1.8,-0.64,1954-07-01
3473,-66.0,108.0,996.24,-6.72,7.03,-1.8,-0.84,1954-08-01
3474,-66.0,108.0,992.85,-6.12,5.95,-1.8,-0.9,1954-09-01
3475,-66.0,108.0,987.9,-4.1,3.8,-1.8,-0.77,1954-10-01
3476,-66.0,108.0,990.38,-3.14,2.17,-1.8,-0.73,1954-11-01
3477,-66.0,108.0,990.79,-3.48,1.19,-1.79,-0.66,1954-12-01
3478,-66.0,108.0,991.31,-3.71,1.84,-1.79,-0.68,1955-01-01
3479,-66.0,108.0,988.28,-3.39,2.22,-1.75,-0.62,1955-02-01
3480,-66.0,108.0,989.96,-2.63,3.26,-1.76,-0.69,1955-03-01
3481,-66.0,108.0,994.32,-3.51,5.38,-1.76,-0.8,1955-04-01
3482,-66.0,108.0,997.9,-4.71,6.93,-1.8,-0.79,1955-05-01
3483,-66.0,108.0,997.12,-5.19,7.0,-1.8,-0.72,1955-06-01
3484,-66.0,108.0,998.11,-6.73,6.09,-1.8,-0.68,1955-07-01
3485,-66.0,108.0,995.62,-7.26,5.32,-1.8,-0.75,1955-08-01
3486,-66.0,108.0,996.31,-8.93,5.19,-1.8,-1.09,1955-09-01
3487,-66.0,108.0,991.99,-6.6,3.9,-1.8,-1.42,1955-10-01
3488,-66.0,108.0,992.11,-5.57,2.36,-1.8,-1.67,1955-11-01
3489,-66.0,108.0,993.05,-3.09,0.83,-1.79,-1.47,1955-12-01
3490,-66.0,108.0,993.92,-4.82,1.07,-1.79,-1.11,1956-01-01
3491,-66.0,108.0,994.12,-4.83,2.41,-1.74,-0.76,1956-02-01
3492,-66.0,108.0,993.27,-4.7,4.2,-1.76,-0.63,1956-03-01
3493,-66.0,108.0,996.26,-4.42,5.66,-1.76,-0.54,1956-04-01
3494,-66.0,108.0,996.35,-4.2,6.39,-1.8,-0.52,1956-05-01
3495,-66.0,108.0,998.58,-6.54,7.24,-1.8,-0.51,1956-06-01
3496,-66.0,108.0,995.48,-6.42,6.85,-1.8,-0.57,1956-07-01
3497,-66.0,108.0,998.15,-6.34,6.86,-1.8,-0.55,1956-08-01
3498,-66.0,108.0,994.92,-5.3,5.54,-1.8,-0.46,1956-09-01
3499,-66.0,108.0,993.75,-4.01,4.49,-1.8,-0.42,1956-10-01
3500,-66.0,108.0,991.14,-3.04,2.98,-1.8,-0.43,1956-11-01
3501,-66.0,108.0,991.84,-1.54,1.89,-1.79,-0.43,1956-12-01
3502,-66.0,108.0,991.9,-1.8,1.31,-1.79,-0.25,1957-01-01
3503,-66.0,108.0,990.79,-2.07,0.92,-1.74,0.06,1957-02-01
3504,-66.0,108.0,990.89,-4.31,2.1,-1.76,0.41,1957-03-01
3505,-66.0,108.0,993.3,-5.21,3.37,-1.76,0.72,1957-04-01
3506,-66.0,108.0,999.35,-6.06,5.45,-1.8,0.92,1957-05-01
3507,-66.0,108.0,999.64,-5.26,6.06,-1.8,1.11,1957-06-01
3508,-66.0,108.0,996.35,-5.29,5.99,-1.8,1.25,1957-07-01
3509,-66.0,108.0,987.43,-5.4,4.4,-1.8,1.32,1957-08-01
3510,-66.0,108.0,984.12,-4.92,3.33,-1.8,1.33,1957-09-01
3511,-66.0,108.0,984.31,-3.15,2.19,-1.8,1.39,1957-10-01
3512,-66.0,108.0,988.55,-2.18,1.55,-1.8,1.53,1957-11-01
3513,-66.0,108.0,989.72,-1.73,1.04,-1.79,1.74,1957-12-01
3514,-66.0,108.0,990.42,-2.01,0.97,-1.79,1.81,1958-01-01
3515,-66.0,108.0,988.1,-2.68,1.7,-1.74,1.66,1958-02-01
3516,-66.0,108.0,988.48,-4.4,3.72,-1.76,1.27,1958-03-01
3517,-66.0,108.0,989.43,-6.1,5.54,-1.76,0.93,1958-04-01
3518,-66.0,108.0,993.1,-6.38,7.37,-1.8,0.74,1958-05-01
3519,-66.0,108.0,996.21,-6.02,6.65,-1.8,0.64,1958-06-01
3520,-66.0,108.0,995.17,-5.25,6.25,-1.8,0.57,1958-07-01
3521,-66.0,108.0,991.08,-4.83,4.89,-1.8,0.43,1958-08-01
3522,-66.0,108.0,987.21,-4.56,4.35,-1.8,0.39,1958-09-01
3523,-66.0,108.0,984.62,-3.57,2.55,-1.8,0.44,1958-10-01
3524,-66.0,108.0,984.02,-3.07,0.93,-1.8,0.5,1958-11-01
3525,-66.0,108.0,984.58,-1.87,-0.22,-1.79,0.61,1958-12-01
3526,-66.0,108.0,985.62,-1.59,0.34,-1.79,0.61,1959-01-01
3527,-66.0,108.0,986.96,-2.62,2.19,-1.75,0.62,1959-02-01
3528,-66.0,108.0,987.7,-3.73,3.63,-1.76,0.52,1959-03-01
3529,-66.0,108.0,991.99,-5.53,5.4,-1.76,0.33,1959-04-01
3530,-66.0,108.0,995.95,-6.1,6.31,-1.8,0.2,1959-05-01
3531,-66.0,108.0,997.71,-6.66,7.07,-1.8,-0.07,1959-06-01
3532,-66.0,108.0,996.61,-6.83,7.06,-1.8,-0.18,1959-07-01
3533,-66.0,108.0,993.21,-5.72,6.51,-1.8,-0.28,1959-08-01
3534,-66.0,108.0,989.38,-4.9,4.97,-1.8,-0.09,1959-09-01
3535,-66.0,108.0,984.42,-2.87,2.64,-1.8,-0.03,1959-10-01
3536,-66.0,108.0,985.23,-2.27,0.54,-1.8,0.05,1959-11-01
3537,-66.0,108.0,985.58,-2.03,0.14,-1.79,-0.04,1959-12-01
3538,-66.0,108.0,987.89,-2.69,0.75,-1.79,-0.1,1960-01-01
3539,-66.0,108.0,985.04,-2.74,2.3,-1.75,-0.1,1960-02-01
3540,-66.0,108.0,989.48,-3.04,4.31,-1.76,-0.07,1960-03-01
3541,-66.0,108.0,993.38,-3.65,5.8,-1.76,0.03,1960-04-01
3542,-66.0,108.0,997.86,-4.85,6.76,-1.8,0.02,1960-05-01
3543,-66.0,108.0,997.81,-5.31,6.62,-1.8,0.03,1960-06-01
3544,-66.0,108.0,997.9,-5.52,6.8,-1.8,0.13,1960-07-01
3545,-66.0,108.0,997.97,-5.59,6.03,-1.8,0.24,1960-08-01
3546,-66.0,108.0,993.25,-4.76,4.99,-1.8,0.27,1960-09-01
3547,-66.0,108.0,989.28,-3.53,2.85,-1.8,0.2,1960-10-01
3548,-66.0,108.0,985.36,-2.84,1.23,-1.8,0.12,1960-11-01
3549,-66.0,108.0,986.25,-3.04,0.41,-1.78,0.05,1960-12-01
3550,-66.0,108.0,989.35,-4.38,1.13,-1.78,0.04,1961-01-01
3551,-66.0,108.0,990.85,-5.15,2.27,-1.74,0.03,1961-02-01
3552,-66.0,108.0,991.63,-5.1,3.6,-1.75,0.04,1961-03-01
3553,-66.0,108.0,991.73,-5.08,4.92,-1.75,0.09,1961-04-01
3554,-66.0,108.0,994.63,-5.12,6.0,-1.8,0.23,1961-05-01
3555,-66.0,108.0,995.59,-6.16,6.25,-1.8,0.27,1961-06-01
3556,-66.0,108.0,992.41,-6.65,6.12,-1.8,0.14,1961-07-01
3557,-66.0,108.0,990.62,-6.94,5.6,-1.8,-0.13,1961-08-01
3558,-66.0,108.0,989.19,-5.35,4.96,-1.8,-0.3,1961-09-01
3559,-66.0,108.0,988.69,-4.03,3.61,-1.8,-0.26,1961-10-01
3560,-66.0,108.0,985.59,-1.72,1.59,-1.78,-0.19,1961-11-01
3561,-66.0,108.0,984.9,-1.36,0.31,-1.76,-0.16,1961-12-01
3562,-66.0,108.0,984.63,-1.82,0.29,-1.76,-0.24,1962-01-01
3563,-66.0,108.0,985.14,-2.81,1.26,-1.73,-0.22,1962-02-01
3564,-66.0,108.0,986.22,-3.37,2.87,-1.75,-0.2,1962-03-01
3565,-66.0,108.0,989.1,-3.88,4.94,-1.75,-0.26,1962-04-01
3566,-66.0,108.0,994.01,-4.87,6.82,-1.8,-0.28,1962-05-01
3567,-66.0,108.0,994.12,-5.22,8.03,-1.8,-0.2,1962-06-01
3568,-66.0,108.0,991.46,-4.65,6.78,-1.8,-0.04,1962-07-01
3569,-66.0,108.0,985.75,-4.36,5.79,-1.8,-0.07,1962-08-01
3570,-66.0,108.0,985.23,-4.68,3.77,-1.8,-0.11,1962-09-01
3571,-66.0,108.0,986.07,-3.91,2.63,-1.8,-0.22,1962-10-01
3572,-66.0,108.0,986.69,-2.96,0.92,-1.76,-0.31,1962-11-01
3573,-66.0,108.0,985.26,-1.62,0.3,-1.75,-0.43,1962-12-01
3574,-66.0,108.0,983.79,-1.44,0.52,-1.75,-0.4,1963-01-01
3575,-66.0,108.0,984.01,-1.34,1.29,-1.74,-0.15,1963-02-01
3576,-66.0,108.0,987.14,-2.44,3.42,-1.75,0.15,1963-03-01
3577,-66.0,108.0,992.93,-3.64,5.62,-1.75,0.27,1963-04-01
3578,-66.0,108.0,998.87,-5.78,7.81,-1.8,0.31,1963-05-01
3579,-66.0,108.0,1001.81,-7.01,7.54,-1.8,0.52,1963-06-01
3580,-66.0,108.0,1003.6,-7.3,6.94,-1.8,0.86,1963-07-01
3581,-66.0,108.0,1000.18,-6.41,5.92,-1.8,1.14,1963-08-01
3582,-66.0,108.0,995.14,-4.87,5.57,-1.8,1.22,1963-09-01
3583,-66.0,108.0,988.33,-2.47,3.26,-1.8,1.29,1963-10-01
3584,-66.0,108.0,987.21,-0.31,1.65,-1.8,1.37,1963-11-01
3585,-66.0,108.0,990.75,0.08,0.23,-1.38,1.31,1963-12-01
3586,-66.0,108.0,993.78,-1.43,0.97,-1.19,1.07,1964-01-01
3587,-66.0,108.0,993.99,-2.59,1.84,-0.91,0.62,1964-02-01
3588,-66.0,108.0,993.55,-3.38,4.21,-1.33,0.12,1964-03-01
3589,-66.0,108.0,993.1,-4.37,6.08,-1.52,-0.33,1964-04-01
3590,-66.0,108.0,1000.11,-6.91,7.94,-1.8,-0.58,1964-05-01
3591,-66.0,108.0,1003.83,-8.02,8.19,-1.8,-0.58,1964-06-01
3592,-66.0,108.0,1006.9,-8.22,8.09,-1.8,-0.6,1964-07-01
3593,-66.0,108.0,999.62,-6.68,7.0,-1.8,-0.66,1964-08-01
3594,-66.0,108.0,992.22,-5.24,4.87,-1.8,-0.76,1964-09-01
3595,-66.0,108.0,988.54,-4.2,2.82,-1.8,-0.8,1964-10-01
3596,-66.0,108.0,989.77,-3.26,0.81,-1.8,-0.82,1964-11-01
3597,-66.0,108.0,992.46,-3.66,0.07,-1.39,-0.78,1964-12-01
3598,-66.0,108.0,995.02,-3.72,0.33,-1.17,-0.59,1965-01-01
3599,-66.0,108.0,994.7,-3.4,0.92,-0.87,-0.28,1965-02-01
3600,-66.0,108.0,995.58,-3.39,3.12,-1.28,-0.07,1965-03-01
3601,-66.0,108.0,997.46,-4.89,5.15,-1.5,0.18,1965-04-01
3602,-66.0,108.0,999.02,-5.87,6.73,-1.8,0.46,1965-05-01
3603,-66.0,108.0,999.77,-6.78,6.62,-1.8,0.83,1965-06-01
3604,-66.0,108.0,995.46,-6.6,6.1,-1.8,1.22,1965-07-01
3605,-66.0,108.0,995.08,-7.24,6.45,-1.8,1.54,1965-08-01
3606,-66.0,108.0,993.63,-5.5,5.1,-1.8,1.85,1965-09-01
3607,-66.0,108.0,991.47,-2.69,3.31,-1.8,1.98,1965-10-01
3608,-66.0,108.0,991.57,-1.24,1.0,-1.8,1.97,1965-11-01
3609,-66.0,108.0,990.16,-0.85,0.38,-1.37,1.72,1965-12-01
3610,-66.0,108.0,992.04,-2.55,0.82,-1.15,1.37,1966-01-01
3611,-66.0,108.0,994.19,-3.69,2.09,-0.86,1.17,1966-02-01
3612,-66.0,108.0,996.06,-5.5,4.02,-1.29,0.98,1966-03-01
3613,-66.0,108.0,1000.29,-6.06,5.63,-1.51,0.66,1966-04-01
3614,-66.0,108.0,998.07,-5.72,6.26,-1.8,0.35,1966-05-01
3615,-66.0,108.0,997.68,-5.91,6.15,-1.8,0.24,1966-06-01
3616,-66.0,108.0,995.2,-6.03,6.36,-1.8,0.24,1966-07-01
3617,-66.0,108.0,994.49,-6.42,5.86,-1.8,0.12,1966-08-01
3618,-66.0,108.0,991.78,-4.76,4.94,-1.8,-0.05,1966-09-01
3619,-66.0,108.0,989.41,-3.28,2.66,-1.8,-0.1,1966-10-01
3620,-66.0,108.0,988.57,-1.28,1.32,-1.79,-0.18,1966-11-01
3621,-66.0,108.0,991.97,-1.96,0.65,-1.34,-0.3,1966-12-01
3622,-66.0,108.0,993.47,-2.32,1.01,-1.12,-0.41,1967-01-01
3623,-66.0,108.0,993.75,-3.33,1.77,-0.82,-0.48,1967-02-01
3624,-66.0,108.0,993.5,-3.85,3.43,-1.27,-0.53,1967-03-01
3625,-66.0,108.0,994.56,-4.25,4.86,-1.49,-0.45,1967-04-01
3626,-66.0,108.0,997.38,-5.89,6.37,-1.8,-0.24,1967-05-01
3627,-66.0,108.0,997.56,-6.72,6.34,-1.8,-0.0,1967-06-01
3628,-66.0,108.0,996.83,-6.94,6.44,-1.8,0.05,1967-07-01
3629,-66.0,108.0,993.8,-6.74,6.16,-1.8,-0.16,1967-08-01
3630,-66.0,108.0,990.03,-5.38,5.3,-1.8,-0.3,1967-09-01
3631,-66.0,108.0,988.71,-3.98,3.4,-1.8,-0.38,1967-10-01
3632,-66.0,108.0,988.41,-1.75,0.86,-1.78,-0.34,1967-11-01
3633,-66.0,108.0,991.59,-0.39,-0.2,-1.31,-0.44,1967-12-01
3634,-66.0,108.0,991.29,-1.29,0.28,-1.09,-0.64,1968-01-01
3635,-66.0,108.0,993.29,-2.77,1.86,-0.83,-0.74,1968-02-01
3636,-66.0,108.0,993.59,-4.19,3.92,-1.3,-0.62,1968-03-01
3637,-66.0,108.0,999.06,-4.68,5.94,-1.52,-0.44,1968-04-01
3638,-66.0,108.0,999.29,-5.1,7.18,-1.8,-0.04,1968-05-01
3639,-66.0,108.0,998.38,-5.89,7.41,-1.8,0.28,1968-06-01
3640,-66.0,108.0,994.53,-5.72,6.43,-1.8,0.58,1968-07-01
3641,-66.0,108.0,993.76,-5.84,5.77,-1.8,0.53,1968-08-01
3642,-66.0,108.0,993.56,-5.33,4.39,-1.8,0.45,1968-09-01
3643,-66.0,108.0,992.76,-4.8,3.06,-1.8,0.55,1968-10-01
3644,-66.0,108.0,990.83,-3.51,1.42,-1.79,0.73,1968-11-01
3645,-66.0,108.0,992.12,-3.29,1.14,-1.29,0.98,1968-12-01
3646,-66.0,108.0,991.95,-3.34,1.08,-1.05,1.13,1969-01-01
3647,-66.0,108.0,993.03,-3.89,2.31,-0.73,1.09,1969-02-01
3648,-66.0,108.0,993.29,-3.61,3.59,-1.22,0.95,1969-03-01
3649,-66.0,108.0,994.28,-4.35,5.75,-1.46,0.77,1969-04-01
3650,-66.0,108.0,996.98,-5.36,7.27,-1.8,0.61,1969-05-01
3651,-66.0,108.0,995.34,-6.01,7.89,-1.8,0.43,1969-06-01
3652,-66.0,108.0,994.0,-5.54,7.27,-1.8,0.36,1969-07-01
3653,-66.0,108.0,990.48,-4.59,6.23,-1.8,0.51,1969-08-01
3654,-66.0,108.0,990.97,-4.34,5.06,-1.8,0.79,1969-09-01
3655,-66.0,108.0,989.52,-3.74,3.93,-1.8,0.86,1969-10-01
3656,-66.0,108.0,989.4,-3.13,2.29,-1.79,0.81,1969-11-01
3657,-66.0,108.0,988.33,-2.61,0.98,-1.32,0.63,1969-12-01
3658,-66.0,108.0,988.11,-3.12,0.59,-1.1,0.51,1970-01-01
3659,-66.0,108.0,987.93,-3.55,1.73,-0.78,0.34,1970-02-01
3660,-66.0,108.0,989.31,-4.36,3.49,-1.24,0.29,1970-03-01
3661,-66.0,108.0,992.18,-5.13,5.37,-1.47,0.19,1970-04-01
3662,-66.0,108.0,995.53,-5.62,5.97,-1.8,0.04,1970-05-01
3663,-66.0,108.0,995.9,-6.25,6.35,-1.8,-0.3,1970-06-01
3664,-66.0,108.0,993.73,-5.79,6.49,-1.8,-0.63,1970-07-01
3665,-66.0,108.0,992.81,-5.7,6.23,-1.8,-0.76,1970-08-01
3666,-66.0,108.0,991.02,-4.96,5.15,-1.8,-0.77,1970-09-01
3667,-66.0,108.0,990.9,-4.6,2.68,-1.8,-0.74,1970-10-01
3668,-66.0,108.0,990.3,-3.92,1.12,-1.8,-0.86,1970-11-01
3669,-66.0,108.0,992.17,-3.46,-0.16,-1.32,-1.15,1970-12-01
3670,-66.0,108.0,992.82,-2.93,0.37,-1.09,-1.36,1971-01-01
3671,-66.0,108.0,989.17,-3.89,0.99,-0.74,-1.38,1971-02-01
3672,-66.0,108.0,988.63,-4.45,3.09,-1.22,-1.12,1971-03-01
3673,-66.0,108.0,992.75,-5.99,4.6,-1.46,-0.85,1971-04-01
3674,-66.0,108.0,996.98,-6.47,6.15,-1.8,-0.73,1971-05-01
3675,-66.0,108.0,999.28,-6.68,6.63,-1.8,-0.74,1971-06-01
3676,-66.0,108.0,997.93,-6.44,6.55,-1.8,-0.8,1971-07-01
3677,-66.0,108.0,996.55,-5.64,6.33,-1.8,-0.77,1971-08-01
3678,-66.0,108.0,991.59,-5.29,4.63,-1.8,-0.82,1971-09-01
3679,-66.0,108.0,988.27,-4.33,2.96,-1.8,-0.85,1971-10-01
3680,-66.0,108.0,988.9,-3.18,1.09,-1.8,-0.96,1971-11-01
3681,-66.0,108.0,990.71,-3.29,0.55,-1.3,-0.9,1971-12-01
3682,-66.0,108.0,990.95,-3.44,0.74,-1.06,-0.71,1972-01-01
3683,-66.0,108.0,990.35,-4.51,1.6,-0.71,-0.35,1972-02-01
3684,-66.0,108.0,992.46,-4.73,3.75,-1.22,0.06,1972-03-01
3685,-66.0,108.0,994.41,-5.46,5.44,-1.46,0.41,1972-04-01
3686,-66.0,108.0,996.95,-6.56,6.42,-1.8,0.67,1972-05-01
3687,-66.0,108.0,997.3,-7.42,6.17,-1.8,0.92,1972-06-01
3688,-66.0,108.0,997.18,-7.85,5.42,-1.8,1.13,1972-07-01
3689,-66.0,108.0,994.02,-6.57,5.2,-1.8,1.37,1972-08-01
3690,-66.0,108.0,989.25,-4.25,4.43,-1.8,1.58,1972-09-01
3691,-66.0,108.0,986.27,-2.44,2.99,-1.8,1.84,1972-10-01
3692,-66.0,108.0,985.99,-1.84,1.75,-1.8,2.09,1972-11-01
3693,-66.0,108.0,988.99,-2.55,0.77,-1.26,2.12,1972-12-01
3694,-66.0,108.0,990.16,-3.2,1.12,-0.66,1.84,1973-01-01
3695,-66.0,108.0,987.45,-3.23,1.23,-0.66,1.25,1973-02-01
3696,-66.0,108.0,987.13,-4.33,2.52,-1.2,0.54,1973-03-01
3697,-66.0,108.0,990.2,-5.44,4.18,-1.8,-0.1,1973-04-01
3698,-66.0,108.0,995.45,-7.16,5.78,-1.8,-0.54,1973-05-01
3699,-66.0,108.0,994.8,-6.84,5.85,-1.8,-0.87,1973-06-01
3700,-66.0,108.0,991.05,-6.24,5.77,-1.8,-1.11,1973-07-01
3701,-66.0,108.0,988.18,-5.69,5.25,-1.8,-1.28,1973-08-01
3702,-66.0,108.0,987.54,-5.06,4.94,-1.8,-1.45,1973-09-01
3703,-66.0,108.0,987.02,-4.54,3.69,-1.76,-1.71,1973-10-01
3704,-66.0,108.0,985.13,-3.25,2.11,-1.61,-1.95,1973-11-01
3705,-66.0,108.0,984.61,-3.67,1.07,-1.08,-2.03,1973-12-01
3706,-66.0,108.0,985.02,-3.18,0.83,-0.82,-1.84,1974-01-01
3707,-66.0,108.0,986.04,-3.66,1.53,-0.91,-1.55,1974-02-01
3708,-66.0,108.0,988.99,-3.48,3.57,-1.44,-1.23,1974-03-01
3709,-66.0,108.0,992.28,-5.22,5.32,-1.74,-1.03,1974-04-01
3710,-66.0,108.0,997.4,-6.26,6.39,-1.8,-0.91,1974-05-01
3711,-66.0,108.0,997.72,-6.79,5.91,-1.8,-0.77,1974-06-01
3712,-66.0,108.0,999.13,-6.64,5.37,-1.8,-0.53,1974-07-01
3713,-66.0,108.0,993.03,-5.99,4.41,-1.8,-0.37,1974-08-01
3714,-66.0,108.0,990.04,-6.13,3.59,-1.8,-0.41,1974-09-01
3715,-66.0,108.0,986.96,-5.29,2.53,-1.8,-0.61,1974-10-01
3716,-66.0,108.0,990.36,-5.03,1.7,-1.63,-0.75,1974-11-01
3717,-66.0,108.0,992.19,-4.4,0.71,-1.28,-0.64,1974-12-01
3718,-66.0,108.0,991.19,-4.03,1.11,-0.68,-0.54,1975-01-01
3719,-66.0,108.0,989.51,-3.56,1.8,-0.68,-0.57,1975-02-01
3720,-66.0,108.0,988.61,-3.45,3.79,-1.03,-0.65,1975-03-01
3721,-66.0,108.0,991.67,-5.21,5.43,-1.64,-0.73,1975-04-01
3722,-66.0,108.0,994.65,-6.7,6.6,-1.8,-0.83,1975-05-01
3723,-66.0,108.0,996.7,-7.27,5.99,-1.8,-0.98,1975-06-01
3724,-66.0,108.0,992.9,-5.66,5.12,-1.8,-1.13,1975-07-01
3725,-66.0,108.0,989.49,-4.94,4.95,-1.8,-1.2,1975-08-01
3726,-66.0,108.0,985.92,-4.0,4.14,-1.8,-1.37,1975-09-01
3727,-66.0,108.0,984.7,-4.22,2.55,-1.76,-1.43,1975-10-01
3728,-66.0,108.0,985.79,-3.56,0.61,-1.66,-1.55,1975-11-01
3729,-66.0,108.0,988.43,-3.42,0.37,-1.41,-1.65,1975-12-01
3730,-66.0,108.0,989.85,-3.05,0.39,-1.2,-1.56,1976-01-01
3731,-66.0,108.0,989.04,-3.12,1.72,-0.94,-1.17,1976-02-01
3732,-66.0,108.0,988.04,-3.45,3.94,-1.18,-0.73,1976-03-01
3733,-66.0,108.0,989.36,-4.1,5.86,-1.43,-0.47,1976-04-01
3734,-66.0,108.0,991.56,-5.83,6.65,-1.8,-0.28,1976-05-01
3735,-66.0,108.0,992.67,-6.86,6.36,-1.8,-0.05,1976-06-01
3736,-66.0,108.0,993.0,-6.94,5.87,-1.8,0.18,1976-07-01
3737,-66.0,108.0,990.82,-5.97,4.98,-1.8,0.35,1976-08-01
3738,-66.0,108.0,987.26,-5.29,3.79,-1.8,0.62,1976-09-01
3739,-66.0,108.0,987.34,-4.91,2.43,-1.8,0.81,1976-10-01
3740,-66.0,108.0,991.45,-4.32,1.79,-1.8,0.86,1976-11-01
3741,-66.0,108.0,995.58,-4.44,0.77,-1.78,0.85,1976-12-01
3742,-66.0,108.0,994.36,-4.67,1.55,-1.44,0.71,1977-01-01
3743,-66.0,108.0,990.68,-5.68,2.33,-1.44,0.64,1977-02-01
3744,-66.0,108.0,990.81,-5.59,4.72,-1.46,0.34,1977-03-01
3745,-66.0,108.0,994.11,-6.13,6.02,-1.8,0.23,1977-04-01
3746,-66.0,108.0,998.45,-5.97,7.39,-1.8,0.21,1977-05-01
3747,-66.0,108.0,997.85,-6.32,7.18,-1.8,0.34,1977-06-01
3748,-66.0,108.0,996.62,-6.63,7.19,-1.8,0.35,1977-07-01
3749,-66.0,108.0,990.95,-5.78,5.99,-1.8,0.42,1977-08-01
3750,-66.0,108.0,986.65,-4.34,4.38,-1.8,0.57,1977-09-01
3751,-66.0,108.0,983.79,-2.55,2.56,-1.8,0.73,1977-10-01
3752,-66.0,108.0,985.3,-2.1,0.94,-1.57,0.81,1977-11-01
3753,-66.0,108.0,986.78,-1.77,0.39,-1.4,0.79,1977-12-01
3754,-66.0,108.0,987.48,-1.58,0.15,-0.9,0.69,1978-01-01
3755,-66.0,108.0,988.59,-2.6,1.85,-0.99,0.42,1978-02-01
3756,-66.0,108.0,990.96,-4.24,4.06,-1.15,0.06,1978-03-01
3757,-66.0,108.0,993.43,-5.79,6.38,-1.65,-0.18,1978-04-01
3758,-66.0,108.0,995.44,-6.44,6.57,-1.8,-0.31,1978-05-01
3759,-66.0,108.0,998.19,-6.66,6.41,-1.8,-0.29,1978-06-01
3760,-66.0,108.0,994.06,-6.34,5.65,-1.8,-0.36,1978-07-01
3761,-66.0,108.0,989.49,-5.55,5.37,-1.8,-0.42,1978-08-01
3762,-66.0,108.0,983.62,-4.42,3.97,-1.8,-0.42,1978-09-01
3763,-66.0,108.0,985.07,-3.57,2.66,-1.77,-0.29,1978-10-01
3764,-66.0,108.0,986.21,-2.95,1.09,-1.58,-0.08,1978-11-01
3765,-66.0,108.0,987.43,-2.06,0.6,-1.43,0.0,1978-12-01
3766,-66.0,108.0,987.79,-2.09,0.49,-0.9,0.03,1979-01-01
3767,-66.0,108.0,986.1,-2.95,1.78,-0.83,0.07,1979-02-01
3768,-66.0,108.0,985.92,-4.93,3.5,-0.98,0.2,1979-03-01
3769,-66.0,108.0,984.55,-6.72,4.75,-1.54,0.28,1979-04-01
3770,-66.0,108.0,985.49,-7.52,5.68,-1.8,0.23,1979-05-01
3771,-66.0,108.0,982.78,-7.88,5.6,-1.8,0.05,1979-06-01
3772,-66.0,108.0,981.58,-7.87,5.56,-1.8,0.04,1979-07-01
3773,-66.0,108.0,981.33,-7.3,5.65,-1.8,0.17,1979-08-01
3774,-66.0,108.0,980.55,-6.28,4.72,-1.8,0.33,1979-09-01
3775,-66.0,108.0,982.89,-4.57,3.86,-1.74,0.45,1979-10-01
3776,-66.0,108.0,984.17,-3.83,1.98,-1.45,0.52,1979-11-01
3777,-66.0,108.0,987.26,-4.14,1.67,-1.06,0.64,1979-12-01
3778,-66.0,108.0,987.93,-4.69,1.83,-0.59,0.59,1980-01-01
3779,-66.0,108.0,988.67,-5.81,2.67,-0.47,0.46,1980-02-01
3780,-66.0,108.0,992.56,-6.65,4.23,-0.67,0.34,1980-03-01
3781,-66.0,108.0,993.81,-7.91,5.83,-1.21,0.38,1980-04-01
3782,-66.0,108.0,994.2,-7.98,6.87,-1.62,0.48,1980-05-01
3783,-66.0,108.0,993.49,-8.88,6.81,-1.8,0.46,1980-06-01
3784,-66.0,108.0,993.75,-8.87,7.03,-1.8,0.25,1980-07-01
3785,-66.0,108.0,992.73,-8.43,6.95,-1.8,0.03,1980-08-01
3786,-66.0,108.0,990.15,-6.4,6.27,-1.8,-0.07,1980-09-01
